PlayerID,birthdate,school,BirthCountry,weight,seasons played,position,from year,to year,"height (ft""in)",is_active
76170,1955-12-09,Houston,USA,190.0,12,Guard,1977.0,1988.0,"6""3",0
76171,1922-06-04,Washington State,USA,195.0,1,Forward,1948.0,1948.0,"6""3",0
1629048,1999-07-20,Mega Basket,Georgia,250.0,4,Center-Forward,2019.0,2023.0,"6""11",1
202687,1992-08-28,Baloncesto Fuenlabrada,DRC,255.0,12,Center,2011.0,2023.0,"6""8",1
202357,1988-05-09,                                   ,Serbia,234.0,8,Forward,2015.0,2021.0,"6""9",0
76172,1962-03-26,Indiana,USA,252.0,5,Center,1985.0,1989.0,"7""1",0
76173,1921-06-15,Kansas,USA,200.0,3,Forward,1948.0,1951.0,"6""4",0
76174,1957-11-12,St. Joseph's (PA),USA,185.0,1,Guard,1980.0,1980.0,"6""5",0
204028,1991-11-22,Kansas,USA,250.0,5,Forward-Center,2014.0,2017.0,"6""9",0
76175,1941-07-09,South Dakota State,USA,220.0,1,Center,1970.0,1970.0,"6""10",0
76180,1970-06-27,Monmouth,USA,250.0,1,Forward,1992.0,1992.0,"6""6",0
76177,1963-03-27,Wisconsin,USA,210.0,1,Forward,1984.0,1984.0,"6""6",0
1806,1968-02-25,Dartmouth,USA,190.0,1,Guard,1994.0,1994.0,"6""0",0
76179,1965-02-15,Temple,USA,170.0,1,Guard,1987.0,1987.0,"6""4",0
201971,1989-04-22,Pittsburgh,USA,270.0,7,Center-Forward,2009.0,2015.0,"6""7",0
2581,1980-02-26,Maryland,USA,172.0,14,Guard,2003.0,2015.0,"6""3",0
202392,1988-10-22,Vermont,USA,225.0,2,Forward,2010.0,2010.0,"6""5",0
1628469,1996-10-04,Louisiana State,USA,192.0,3,Guard,2017.0,2018.0,"6""4",0
200807,1983-09-08,Iowa State,USA,205.0,2,Guard,2006.0,2006.0,"6""0",0
76182,1939-11-12,Holy Cross,USA,175.0,1,Guard,1961.0,1961.0,"6""1",0
76183,1966-09-09,Texas-Austin,USA,190.0,3,Guard,1990.0,1992.0,"6""4",0
76184,1966-04-21,Louisiana State,USA,215.0,1,Forward,1992.0,1992.0,"6""7",0
101154,1986-08-22,South Kent HS (CT),USA,260.0,9,Center-Forward,2005.0,2013.0,"6""11",0
302,1967-03-20,Oklahoma,USA,,13,Guard,1989.0,2001.0,,0
202339,1989-12-09,Kentucky,USA,214.0,13,Guard,2010.0,2021.0,"6""1",0
1629833,1995-11-24,Montana State,USA,200.0,3,Guard,2020.0,2021.0,"6""4",0
76186,1926-06-25,Arizona,USA,160.0,1,Guard,1950.0,1950.0,"6""2",0
76187,1944-04-16,Southern California,USA,207.0,10,Forward,1966.0,1975.0,"6""10",0
76188,1915-01-14,Temple,USA,190.0,2,Center,1947.0,1948.0,"6""6",0
1628417,1993-09-16,Clemson,USA,220.0,2,Forward,2018.0,2018.0,"6""8",0
916,1969-01-04,Cincinnati,USA,242.0,12,Forward-Center,1993.0,2003.0,"6""10",0
1548,1975-11-30,Pittsburgh,USA,250.0,10,Center-Forward,2000.0,2008.0,"7""0",0
203505,1992-07-17,Marquette,USA,200.0,3,Guard,2013.0,2017.0,"6""5",0
1629129,1994-11-04,Xavier,USA,198.0,2,Guard-Forward,2018.0,2018.0,"6""6",0
76189,1958-09-23,Oregon State,USA,185.0,1,Guard,1981.0,1981.0,"6""4",0
76190,1924-02-25,Temple,USA,170.0,4,Guard,1949.0,1952.0,"6""0",0
2800,1979-10-22,Cincinnati,USA,190.0,2,Guard,2004.0,2004.0,"6""4",0
76191,1933-07-08,Dayton,USA,200.0,7,Guard,1958.0,1964.0,"6""4",0
1631205,1999-11-11,Syracuse,USA,205.0,1,Forward,2022.0,2023.0,"6""6",1
2586,1980-05-12,Kentucky,USA,215.0,11,Guard-Forward,2003.0,2013.0,"6""5",0
202711,1989-04-18,Fenerbahce,Croatia,226.0,9,Forward,2014.0,2023.0,"6""7",1
177,1965-01-09,Wake Forest,USA,,14,Guard,1987.0,2000.0,,0
101106,1984-11-28,Utah,Australia,260.0,15,Center,2005.0,2018.0,"7""0",0
1564,1973-05-29,Auburn-Montgomery,USA,,4,Forward,1997.0,2000.0,,0
1629626,1999-11-16,Oregon,Sudan,220.0,4,Center-Forward,2019.0,2023.0,"7""2",1
76195,1962-10-16,Bridgeport,USA,200.0,10,Center,1985.0,1994.0,"7""6",0
1628413,1996-01-02,UCLA,Australia,225.0,2,Forward,2018.0,2019.0,"6""8",0
1629716,1998-04-17,Duke,USA,249.0,3,Center,2019.0,2020.0,"6""10",1
76196,1931-08-21,Georgetown,USA,205.0,1,Forward,1953.0,1953.0,"6""5",0
1630195,2000-09-11,,Argentina,200.0,2,Forward,2021.0,2022.0,"6""6",1
76197,1931-10-29,Minnesota,USA,195.0,1,Guard,1957.0,1957.0,"6""4",0
76203,1935-07-01,Illinois,USA,220.0,1,Forward,1961.0,1961.0,"6""8",0
76198,1954-07-27,Louisville,USA,175.0,1,Guard,1977.0,1977.0,"6""2",0
1603,1969-02-01,Minnesota,USA,200.0,3,Guard,1992.0,1994.0,"6""5",0
1629648,1997-11-05,Tennessee,USA,180.0,2,Guard,2019.0,2020.0,"6""2",0
1121,1970-04-27,UNLV,USA,185.0,1,Guard,1996.0,1996.0,"6""4",0
1629067,1999-11-08,Skyliners Frankfurt,Germany,180.0,5,Guard,2018.0,2021.0,"6""8",0
76201,1942-05-31,Cincinnati,USA,192.0,2,Forward,1964.0,1965.0,"6""4",0
41,1968-06-08,St. Louis,USA,230.0,7,Forward,1990.0,2002.0,"6""8",0
2588,1980-04-05,Florida,USA,235.0,13,Center-Forward,2004.0,2015.0,"6""10",0
1626164,1996-10-30,Kentucky,USA,206.0,8,Guard,2015.0,2023.0,"6""5",1
202344,1987-11-25,Clemson,USA,228.0,8,Forward,2010.0,2017.0,"6""8",0
200767,1984-11-21,Connecticut,USA,240.0,5,Forward-Center,2006.0,2009.0,"6""10",0
76204,1946-09-06,Idaho State,USA,200.0,5,Guard,1976.0,1980.0,"6""2",0
1916,1976-05-07,Penn State,USA,230.0,11,Center,1999.0,2008.0,"6""11",0
1522,1974-10-09,Maryland,USA,226.0,2,Forward,1997.0,1998.0,"6""6",0
76206,1937-04-26,Kansas State,USA,215.0,11,Forward,1960.0,1970.0,"6""8",0
2430,1981-11-20,Duke,USA,258.0,13,Forward,2002.0,2014.0,"6""9",0
76207,1927-06-29,Muhlenberg,USA,200.0,2,Forward,1948.0,1949.0,"6""5",0
1953,1972-09-20,Villa Clara,Cuba,220.0,1,Forward,1999.0,1999.0,"6""8",0
76209,1924-07-25,Temple,USA,220.0,1,Center,1950.0,1950.0,"6""8",0
76210,1927-03-11,Denver,USA,210.0,5,Forward,1949.0,1953.0,"6""5",0
2547,1984-03-24,Georgia Tech,USA,235.0,14,Forward,2003.0,2016.0,"6""11",0
1630527,2001-11-28,Kentucky,USA,188.0,2,Guard,2021.0,2023.0,"6""6",1
76212,1956-05-18,Maryland,USA,225.0,1,Forward,1979.0,1979.0,"6""8",0
76213,1953-10-02,South Carolina,USA,220.0,6,Forward,1975.0,1983.0,"6""8",0
1628449,1993-01-11,Oregon,Saint Lucia,200.0,6,Forward-Center,2017.0,2023.0,"6""9",1
2257,1978-05-20,Georgetown,USA,257.0,4,Center,2001.0,2003.0,"7""0",0
1631123,1999-06-27,San Francisco,USA,180.0,1,Guard,2022.0,2023.0,"6""2",1
76214,1925-03-06,Western Michigan,USA,210.0,3,Forward,1949.0,1952.0,"6""4",0
1477,1971-06-14,California State-Fullerton,USA,200.0,14,Forward,1996.0,2008.0,"6""7",0
1763,1975-11-20,Iowa,USA,218.0,10,Forward,1999.0,2009.0,"6""9",0
1628968,1998-10-02,,USA,190.0,3,Forward-Guard,2019.0,2020.0,"6""6",0
76217,1961-03-17,Kentucky,USA,235.0,10,Center,1984.0,1994.0,"7""1",0
1085,1973-06-11,Pennsylvania,USA,,3,Forward,1999.0,2001.0,,0
1629065,1997-06-16,Boston College,USA,187.0,2,Guard,2019.0,2019.0,"6""1",0
671,1973-09-02,Colorado,USA,196.0,2,Guard,1995.0,1996.0,"6""5",0
76221,1954-05-21,Detroit,USA,175.0,1,Guard,1978.0,1978.0,"6""1",0
76222,1950-06-13,Oregon State,USA,180.0,6,Guard,1972.0,1977.0,"6""2",0
76223,1952-03-25,Boston University,USA,195.0,1,Forward,1974.0,1974.0,"6""5",0
1863,1976-06-02,Eastern Michigan,USA,133.0,14,Guard,1998.0,2011.0,"5""5",0
76224,1922-07-24,St. John's (NY),USA,225.0,2,Center,1949.0,1950.0,"6""9",0
76225,1957-05-17,San Francisco,USA,185.0,3,Guard,1978.0,1980.0,"6""6",0
200841,1983-03-07,UCLA,USA,207.0,1,Guard,2006.0,2006.0,"6""6",0
76226,1950-08-01,Tulsa,USA,175.0,3,Guard,1972.0,1974.0,"6""1",0
202342,1987-10-09,Iowa State,USA,230.0,3,Forward,2010.0,2011.0,"6""10",0
76227,1942-07-26,Ohio State,USA,210.0,2,Forward,1964.0,1965.0,"6""8",0
76229,1953-10-16,Texas Southern,USA,190.0,3,Forward,1977.0,1979.0,"6""6",0
202340,1990-11-26,University of Texas at Austin,USA,180.0,13,Guard,2010.0,2021.0,"6""3",0
76233,1943-07-28,Princeton,USA,205.0,10,Forward,1967.0,1976.0,"6""5",0
76230,1959-05-16,Wyoming,USA,215.0,3,Guard,1981.0,1983.0,"6""5",0
76231,1957-03-19,North Carolina,USA,195.0,9,Guard,1979.0,1988.0,"6""6",0
76232,1928-09-24,Oklahoma State,USA,175.0,1,Guard,1949.0,1949.0,"6""3",0
2214,1979-04-18,Villanova,USA,245.0,5,Forward,2001.0,2005.0,"6""10",0
762,1972-03-22,Brigham Young,USA,275.0,13,Center,1993.0,2004.0,"7""6",0
1628396,1998-01-08,North Carolina,USA,248.0,6,Center-Forward,2017.0,2022.0,"6""11",1
1361,1968-09-27,Melbourne,Australia,265.0,1,Center,1996.0,1996.0,"6""10",0
66,1970-03-24,Providence,USA,230.0,1,Forward,1995.0,1995.0,"6""8",0
1765,1976-05-15,Xavier,USA,245.0,3,Forward,2003.0,2004.0,"6""8",0
1920,1977-01-10,Arizona,USA,227.0,1,Center,1999.0,1999.0,"6""10",0
76237,1963-11-17,Maryland,USA,185.0,4,Forward,1986.0,1989.0,"6""7",0
210,1970-05-20,Oregon,USA,173.0,12,Guard,1991.0,2002.0,"5""11",0
1631103,2003-05-12,Ohio State,USA,180.0,1,Forward,2022.0,2023.0,"6""4",1
76238,1925-05-28,Michigan State,USA,215.0,5,Forward,1949.0,1954.0,"6""6",0
1629714,1996-06-07,College of Charleston,USA,250.0,3,Forward,2019.0,2022.0,"6""5",0
76241,1931-02-03,New York University,USA,170.0,1,Guard,1952.0,1952.0,"6""1",0
76242,1955-10-17,Stanford,USA,185.0,9,Guard,1977.0,1985.0,"6""2",0
76243,1927-09-25,Colgate,USA,180.0,13,Guard,1947.0,1961.0,"6""5",0
1631128,2001-04-17,Kansas,USA,220.0,1,Guard,2022.0,2023.0,"6""6",1
1629649,1999-01-08,Michigan,Canada,221.0,4,Forward,2019.0,2021.0,"6""6",0
160,1970-09-19,Wyoming,USA,215.0,3,Forward,1994.0,1997.0,"6""7",0
2452,1980-09-19,St. Bonaventure,USA,185.0,3,Guard,2002.0,2003.0,"6""2",0
76245,1936-09-23,North Carolina,USA,205.0,1,Forward,1958.0,1958.0,"6""6",0
76247,1960-10-11,Minnesota,USA,230.0,11,Center,1983.0,1993.0,"7""3",0
201147,1986-03-05,Florida,USA,188.0,14,Guard-Forward,2007.0,2019.0,"6""9",0
2249,1980-11-19,Auburn,USA,195.0,4,Guard,2001.0,2004.0,"6""4",0
76248,1951-12-03,Minnesota,USA,210.0,9,Forward,1973.0,1981.0,"6""9",0
76249,1955-09-16,Arkansas,USA,180.0,8,Guard,1978.0,1985.0,"6""4",0
200758,1985-03-20,Arkansas,USA,235.0,8,Forward,2006.0,2013.0,"6""7",0
2056,1979-10-02,Union Olimpija,Slovenia,255.0,9,Center,2001.0,2009.0,"7""1",0
76250,1923-05-01,Louisiana State,USA,180.0,7,Guard,1949.0,1955.0,"6""1",0
783,1959-08-14,Penn State,USA,240.0,12,Forward,1984.0,1996.0,"6""9",0
76252,1953-09-17,Louisville,USA,210.0,12,Forward,1975.0,1986.0,"6""5",0
1628969,1996-08-30,Villanova,USA,209.0,5,Guard-Forward,2018.0,2023.0,"6""6",1
1628970,1998-03-21,Michigan State,USA,225.0,4,Forward,2018.0,2023.0,"6""7",0
76254,1923-09-22,University of Charleston,USA,195.0,1,Forward,1946.0,1946.0,"6""2",0
1628578,1994-02-11,Connecticut,USA,230.0,2,Center,2020.0,2020.0,"6""10",0
76255,1923-12-31,Dartmouth,USA,175.0,1,Forward,1946.0,1946.0,"6""4",0
1628515,1996-04-13,Kentucky,USA,215.0,1,Guard,2018.0,2018.0,"6""3",0
76256,1947-06-15,Toledo,USA,210.0,3,Forward,1972.0,1974.0,"6""5",0
1629052,1998-06-20,Syracuse,Canada,210.0,4,Forward-Guard,2019.0,2023.0,"6""7",1
76257,1951-08-23,Virginia Tech,USA,210.0,9,Forward,1973.0,1982.0,"6""7",0
76258,1944-04-18,Johnson C. Smith,USA,190.0,1,Guard,1967.0,1967.0,"6""4",0
76259,1952-08-31,Michigan,USA,185.0,1,Guard,1977.0,1977.0,"6""2",0
76260,1963-06-21,South Carolina,USA,235.0,2,Center,1985.0,1986.0,"7""0",0
76261,1958-08-29,Texas A&M,USA,180.0,1,Guard,1980.0,1980.0,"6""4",0
201972,1987-03-20,Washington,USA,255.0,4,Forward,2009.0,2011.0,"6""7",0
1629151,1990-08-23,Valparaiso,Australia,215.0,3,Guard-Forward,2018.0,2019.0,"6""6",0
76262,1958-02-24,West Virginia Wesleyan,USA,185.0,2,Guard,1981.0,1982.0,"6""4",0
76263,1954-01-11,Notre Dame,USA,178.0,4,Guard,1974.0,1977.0,"6""4",0
76264,1920-05-11,West Texas A&M,USA,185.0,2,Forward,1948.0,1949.0,"6""4",0
201166,1985-01-14,Oregon,USA,161.0,11,Guard,2007.0,2017.0,"6""0",0
1629717,1998-06-05,Houston,USA,195.0,3,Guard,2020.0,2021.0,"6""3",0
1628415,1996-01-22,Oregon,Canada,225.0,6,Guard-Forward,2017.0,2023.0,"6""6",1
76265,1969-10-12,Louisiana-Lafayette,USA,200.0,3,Forward,1991.0,1993.0,"6""6",0
202705,1989-01-26,Providence,USA,200.0,5,Guard,2011.0,2018.0,"6""5",0
76266,1958-08-17,La Salle,USA,220.0,6,Forward,1980.0,1987.0,"6""7",0
418,1965-07-31,California-Irvine,USA,165.0,10,Guard,1988.0,1997.0,"5""11",0
1626148,1992-10-10,Stanford,USA,224.0,4,Forward-Guard,2015.0,2017.0,"6""7",0
201628,1984-09-24,Cal State-Fullerton,USA,175.0,4,Guard,2008.0,2017.0,"6""2",0
1628971,1996-08-15,Miami,USA,202.0,5,Guard-Forward,2018.0,2023.0,"6""4",1
76270,1923-03-14,Humboldt State,USA,175.0,1,Forward,1948.0,1948.0,"6""2",0
244,1968-11-29,Jacksonville,USA,,12,Guard,1990.0,2001.0,,0
200793,1984-08-17,Illinois,USA,185.0,3,Guard,2006.0,2008.0,"6""0",0
201974,1987-09-08,Xavier,USA,233.0,4,Forward,2009.0,2011.0,"6""8",0
2484,1978-12-30,Texas-San Antonio,USA,210.0,9,Guard,2002.0,2009.0,"6""5",0
76272,1948-08-07,Iowa,USA,182.0,13,Guard,1971.0,1983.0,"6""3",0
1631122,2000-03-05,Michigan State,USA,,0,,,,,1
76273,1935-10-30,Wayne State,USA,190.0,1,Forward,1957.0,1957.0,"6""6",0
1871,1975-07-28,Pepperdine,USA,210.0,1,Guard,1998.0,1998.0,"6""4",0
76275,1923-10-02,Evansville,USA,155.0,1,Guard,1946.0,1946.0,"6""0",0
203913,1992-12-18,Missouri,USA,214.0,2,Guard,2014.0,2014.0,"6""5",0
1627759,1996-10-24,California,USA,223.0,7,Guard-Forward,2016.0,2023.0,"6""6",1
76276,1951-12-14,Missouri,USA,220.0,7,Forward,1973.0,1979.0,"6""7",0
1631112,2003-05-11,Baylor,USA,205.0,1,Guard,2022.0,2023.0,"6""7",1
2198,1982-03-10,Glynn Academy HS (GA),USA,290.0,13,Center,2001.0,2012.0,"6""11",0
76278,1919-10-12,Wyoming,USA,190.0,1,Forward,1946.0,1946.0,"6""3",0
76279,1955-02-19,UNLV,USA,225.0,1,Center,1980.0,1980.0,"6""11",0
203485,1990-08-26,North Carolina State,USA,189.0,5,Guard,2013.0,2018.0,"6""5",0
992,1974-04-03,Murray State,USA,,2,,1996.0,2007.0,,0
203900,1992-01-29,Oklahoma State,USA,190.0,4,Guard,2014.0,2017.0,"6""3",0
1479,1963-07-19,George Washington,USA,260.0,12,Center-Forward,1986.0,1997.0,"6""10",0
1629650,1999-10-13,UCLA,USA,245.0,4,Center,2019.0,2022.0,"7""2",1
76277,1969-11-03,Slippery Rock,USA,180.0,1,Forward,1991.0,1991.0,"6""3",0
136,1969-10-14,Louisiana Tech,USA,239.0,16,Forward-Center,1993.0,2007.0,"6""11",0
753,1968-05-22,New Mexico State,USA,190.0,13,Guard,1991.0,2002.0,"6""2",0
76282,1965-07-05,Idaho,USA,220.0,1,Forward,1989.0,1989.0,"6""8",0
76283,1958-08-20,Mississippi State,USA,215.0,5,Center,1980.0,1984.0,"6""10",0
200769,1985-11-29,Michigan State,USA,215.0,9,Guard,2006.0,2014.0,"6""3",0
76285,1929-06-27,South Philadelphia HS (PA),USA,200.0,2,Forward,1947.0,1951.0,"6""3",0
1628425,1995-02-10,Southern Methodist,USA,219.0,6,Guard-Forward,2017.0,2022.0,"6""5",0
2357,1979-06-03,McNeese State,USA,189.0,5,Guard,2001.0,2004.0,"6""2",0
1630535,2001-09-01,Texas,USA,206.0,2,Forward,2021.0,2022.0,"6""7",1
1629718,1997-02-02,St. Joseph's (PA),USA,199.0,4,Guard,2019.0,2021.0,"6""6",1
1630602,1998-12-04,Michigan State,USA,215.0,2,Forward,2021.0,2021.0,"6""5",0
1628972,1999-07-28,Oregon,USA,215.0,5,Guard-Forward,2018.0,2023.0,"6""7",1
76287,1930-01-01,Tilden Tech HS (IL),USA,235.0,2,Center,1948.0,1949.0,"6""10",0
76288,1967-11-13,DePaul,USA,210.0,1,Forward,1989.0,1989.0,"6""6",0
1628973,1996-08-31,Villanova,USA,190.0,5,Guard,2018.0,2023.0,"6""2",1
1594,1972-06-14,Temple,USA,190.0,9,Guard,1997.0,2005.0,"6""4",0
1627852,1993-03-02,Penarol,Argentina,195.0,2,Forward,2016.0,2017.0,"6""8",0
1629091,1995-04-19,Brigham Young,USA,210.0,2,Guard,2020.0,2020.0,"6""5",0
76289,1938-11-04,DePaul,USA,175.0,8,Guard,1964.0,1971.0,"6""1",0
76290,1954-10-19,La Salle,USA,185.0,8,Forward,1975.0,1982.0,"6""10",0
977,1978-08-23,Lower Merion HS (PA),USA,212.0,20,Forward-Guard,1996.0,2015.0,"6""6",0
95,1965-04-25,Seton Hall,USA,250.0,16,Forward,1988.0,2002.0,"6""9",0
1628418,1997-07-31,Indiana,USA,248.0,6,Center-Forward,2017.0,2023.0,"6""10",1
76291,1959-07-14,San Francisco,USA,245.0,3,Center,1983.0,1985.0,"7""0",0
76292,1964-08-08,Texas State,Norway,250.0,1,Forward,1989.0,1989.0,"6""9",0
1629783,1997-01-30,Murray State,USA,190.0,1,Guard,2021.0,2021.0,"6""3",0
76293,1937-08-01,Tennessee State,USA,210.0,2,Forward,1961.0,1962.0,"6""7",0
76294,1966-03-17,North Carolina,USA,215.0,1,Forward,1989.0,1989.0,"6""6",0
76295,1938-08-17,Jackson State,USA,210.0,2,Forward,1961.0,1962.0,"6""9",0
1761,1976-09-16,Clemson,USA,210.0,11,Guard,1999.0,2008.0,"6""4",0
76296,1954-08-20,Indiana,USA,190.0,10,Guard,1976.0,1985.0,"6""3",0
76297,1938-10-28,Wake Forest,USA,205.0,5,Forward,1960.0,1964.0,"6""6",0
201978,1988-05-22,Arizona,USA,209.0,8,Forward,2009.0,2015.0,"6""7",0
76298,1925-06-30,Columbia,USA,220.0,4,Forward,1948.0,1951.0,"6""5",0
146,1968-06-19,Arizona,USA,228.0,12,Guard-Forward,1990.0,2001.0,"6""6",0
672,1967-06-05,Iowa,USA,229.0,12,Forward,1990.0,2002.0,"6""10",0
203493,1991-03-16,North Carolina,USA,205.0,10,Guard-Forward,2013.0,2023.0,"6""6",1
76300,1956-05-15,California State-Fullerton,USA,190.0,1,Forward,1978.0,1978.0,"6""6",0
76301,1930-07-13,New York University,USA,170.0,1,Guard,1952.0,1952.0,"6""0",0
76302,1942-05-05,Michigan,USA,250.0,1,Center,1965.0,1965.0,"6""7",0
76303,1953-02-28,Utah,USA,185.0,2,Guard,1976.0,1977.0,"6""2",0
2469,1973-12-14,Auburn,Ireland,250.0,4,Center-Forward,2002.0,2006.0,"6""11",0
203504,1992-11-12,Michigan,USA,185.0,10,Guard,2013.0,2021.0,"6""0",1
76304,1958-05-22,Louisville,USA,175.0,1,Guard,1981.0,1981.0,"6""5",0
202692,1991-07-20,Colorado,USA,214.0,12,Guard,2011.0,2023.0,"6""6",1
2766,1980-02-25,Memphis,USA,195.0,2,Guard,2004.0,2005.0,"6""0",0
101207,1979-04-09,Minnesota,USA,205.0,2,Guard,2005.0,2005.0,"6""3",0
76305,1952-02-24,North Carolina State,USA,225.0,7,Center,1974.0,1980.0,"7""2",0
76307,1958-07-03,St. Louis,USA,180.0,1,Guard,1981.0,1981.0,"6""2",0
76308,1971-08-24,Maryland,USA,260.0,1,Forward,1993.0,1993.0,"6""8",0
76309,1945-09-21,Northwestern,USA,195.0,1,Guard,1967.0,1967.0,"6""3",0
197,1971-01-12,Connecticut,USA,218.0,8,Guard,1993.0,2000.0,"6""7",0
76311,1924-04-07,Tennessee,USA,220.0,2,Forward,1950.0,1951.0,"6""5",0
675,1973-01-18,Virginia,USA,242.0,1,Forward,1995.0,1995.0,"6""8",0
76313,1934-06-29,Kentucky,USA,228.0,2,Center,1956.0,1957.0,"6""7",0
1629126,1994-01-31,Iowa State,USA,240.0,3,Guard-Forward,2018.0,2022.0,"6""4",0
416,1968-05-26,Minnesota,USA,210.0,8,Forward,1990.0,1998.0,"6""8",0
76316,1962-11-05,Iona,USA,185.0,4,Guard,1984.0,1992.0,"6""2",0
76317,1950-08-10,Evansville,USA,190.0,9,Guard,1976.0,1984.0,"6""4",0
202221,1984-12-22,Wisconsin,USA,240.0,1,Center,2009.0,2009.0,"6""11",0
76318,1936-02-08,Pikeville,USA,200.0,5,Guard,1961.0,1965.0,"6""2",0
76319,1938-07-09,Niagara,USA,175.0,4,Guard,1961.0,1964.0,"6""2",0
2406,1980-03-13,Connecticut,USA,228.0,15,Forward,2002.0,2015.0,"6""7",0
76320,1966-03-11,Stanford,USA,240.0,3,Center,1988.0,1990.0,"6""11",0
2866,1985-03-10,Coastal Christian Academy (VA),USA,260.0,4,Center,2004.0,2006.0,"6""10",0
1630215,2000-08-25,Baylor,USA,193.0,2,Guard,2021.0,2023.0,"6""3",1
202710,1989-09-14,Marquette,USA,230.0,12,Forward,2011.0,2023.0,"6""7",1
348,1970-12-15,UCLA,USA,210.0,9,Guard,1993.0,2003.0,"6""5",0
2446,1979-05-23,La Salle,USA,215.0,14,Forward,2002.0,2015.0,"6""7",0
202779,1989-03-06,Marquette,USA,190.0,3,Guard,2013.0,2017.0,"6""3",0
201182,1984-04-25,Vanderbilt,USA,220.0,2,Guard-Forward,2011.0,2011.0,"6""7",0
101115,1987-10-27,St. Joseph HS (NJ),USA,285.0,8,Center,2005.0,2013.0,"7""0",0
101198,1983-01-04,Georgia Tech,USA,185.0,9,Guard,2005.0,2014.0,"6""0",0
76321,1956-04-30,Syracuse,USA,215.0,4,Forward,1978.0,1982.0,"6""7",0
76322,1923-02-19,Seton Hall,USA,175.0,5,Guard,1946.0,1950.0,"6""3",0
76323,1922-06-18,Long Island-Brooklyn,USA,170.0,1,Forward,1946.0,1946.0,"6""1",0
2560,1981-05-21,Buducnost,Serbia,230.0,4,Forward-Center,2003.0,2006.0,"6""11",0
76324,1935-07-29,Bradley,USA,175.0,6,Forward,1958.0,1963.0,"6""7",0
203998,1995-09-21,Pinheiros,Brazil,218.0,8,Forward,2014.0,2020.0,"6""9",0
1629719,1996-10-08,UNC-Wilmington,USA,240.0,4,Forward,2019.0,2021.0,"6""7",0
679,1973-06-12,Alabama,USA,256.0,9,Forward,1995.0,2002.0,"6""8",0
262,1962-01-28,San Diego State,USA,224.0,15,Center,1984.0,1999.0,"6""9",0
1631288,1999-03-20,Oakland,USA,191.0,1,Forward,2022.0,2023.0,"6""6",1
76326,1925-02-04,St. John's (NY),USA,175.0,2,Guard,1950.0,1951.0,"6""1",0
201979,1989-02-07,Florida,USA,213.0,2,Guard,2013.0,2014.0,"6""6",0
101181,1981-09-28,Tau Ceramica,Spain,200.0,15,Guard,2005.0,2018.0,"6""3",0
76328,1943-01-28,Georgia Tech,USA,240.0,1,Center,1967.0,1967.0,"6""10",0
76329,1941-11-01,Arizona State,USA,195.0,6,Forward,1964.0,1969.0,"6""5",0
203484,1993-02-18,Georgia,USA,204.0,10,Guard,2013.0,2023.0,"6""5",1
76331,1927-11-04,CC of San Francisco,USA,180.0,7,Forward,1948.0,1954.0,"6""3",0
76330,1950-11-01,Pennsylvania,USA,210.0,8,Forward,1972.0,1979.0,"6""7",0
76332,1969-11-18,Michigan,USA,165.0,1,Guard,1991.0,1991.0,"6""1",0
76333,1921-06-02,Rockhurst,USA,180.0,1,Guard,1946.0,1946.0,"6""1",0
76334,1966-10-12,Kansas,USA,180.0,1,Guard,1990.0,1990.0,"6""6",0
76336,1947-07-27,Southern California,USA,165.0,4,Guard,1976.0,1980.0,"6""0",0
948,1974-03-22,Massachusetts,USA,240.0,18,Center-Forward,1996.0,2012.0,"6""11",0
1630267,1991-03-23,,Argentina,195.0,3,Guard,2020.0,2022.0,"5""10",0
922,1968-07-23,Clemson,USA,279.0,16,Center-Forward,1990.0,2004.0,"7""0",0
76338,1962-05-07,Ohio State,USA,215.0,11,Forward,1984.0,1994.0,"6""7",0
203477,1991-05-21,Murray State,USA,200.0,6,Guard,2013.0,2018.0,"6""0",0
1628427,1997-04-10,San Pablo Burgos,Slovenia,236.0,4,Forward,2019.0,2023.0,"6""8",1
1629962,1996-05-21,Princeton,USA,183.0,3,Guard,2020.0,2021.0,"6""2",1
76339,1947-04-12,La Salle,USA,195.0,1,Guard,1973.0,1973.0,"6""4",0
203991,1994-05-18,Elan Chalon,Switzerland,256.0,9,Center,2014.0,2023.0,"6""10",1
202382,1988-05-04,Texas-El Paso,USA,275.0,2,Forward,2010.0,2010.0,"6""9",0
2073,1977-05-02,Purdue,USA,240.0,13,Forward,2000.0,2011.0,"6""8",0
1630176,2001-02-25,Duke,USA,270.0,3,Center,2020.0,2023.0,"6""10",1
76340,1938-06-07,DePaul,USA,160.0,1,Guard,1961.0,1961.0,"5""9",0
76341,1916-11-02,California,USA,195.0,1,Forward,1946.0,1946.0,"6""5",0
2367,1976-08-13,California,USA,200.0,1,Guard,2004.0,2004.0,"6""3",0
76342,1959-10-27,Virginia,USA,210.0,5,Guard,1984.0,1989.0,"6""5",0
76343,1951-09-17,Oregon,USA,235.0,1,Center,1975.0,1975.0,"6""11",0
76344,1921-03-22,Minnesota,USA,170.0,4,Guard,1946.0,1950.0,"6""0",0
76345,1932-08-03,Bradley,USA,170.0,1,Center,1954.0,1954.0,"6""3",0
200760,1984-04-05,Memphis,USA,205.0,5,Forward,2006.0,2010.0,"6""7",0
76346,1917-11-06,Texas A&M-Commerce,USA,200.0,2,Forward,1949.0,1950.0,"6""5",0
